Date,Ticker,Name,Sector,Industry,Country,Market Cap,Income,Sales,Book/sh,Cash/sh,Dividend,Dividend %,Employees,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,SMA20,EPS (ttm),SMA50,ROA,ROE,ROI,Gross Margin,Oper. Margin,Profit Margin,SMA200,Price,ESG Totalesg,ESG Environmentscore,ESG Socialscore,ESG Governancescore,ESG Highestcontroversy,ESG Percentile
2021.08.01,BAK,Braskem S.A.,Basic Materials,Chemicals,Brazil,9170000000,-107900000,13500000000,0.21,7.79,NA,NA,8126,NA,12.81,NA,0.68,105.62,2.85,11.35,0.8,1.2,136.42,112.14,-0.045,-0.27,-0.0059,-0.006,0.228,0.047,0.252,0.092,-0.008,0.5441,22.18,NA,NA,NA,NA,NA,NA
2021.08.01,BALY,Bally's Corporation,Consumer Cyclical,Resorts & Casinos,USA,2200000000,-11200000,455900000,12.69,3.4,0.4,0.0081,5455,NA,18.31,NA,4.82,3.88,14.49,2198.03,1.9,2,2.49,2.48,-0.0023,-0.36,-0.0606,-0.003,-0.02,0.037,0.647,-0.027,-0.012,-0.0336,49.25,NA,NA,NA,NA,NA,NA
2021.08.01,BAM,Brookfield Asset Management Inc.,Financial,Asset Management,Canada,86150000000,1250000000,62580000000,21.82,6.16,0.52,0.0096,150000,65.36,17.82,6.93,1.38,2.47,8.77,31.41,NA,NA,4.51,4.51,0.0583,0.83,0.074,0.004,0.041,0.004,0.251,0.09,0.02,0.2498,53.99,22.2,1.88,10.3,10.02,1,29.04
2021.08.01,BAMR,Brookfield Asset Management Rei,Financial,Insurance - Reinsurance,Bermuda,598370000,4600000,463700000,NA,7.26,NA,NA,NA,127.23,NA,NA,1.29,NA,7.47,NA,NA,NA,0,0,0.0511,0.43,0.0367,NA,NA,0.02,NA,NA,NA,0.0367,54.2,NA,NA,NA,NA,NA,NA
2021.08.01,BANC,"Banc of California, Inc.",Financial,Banks - Regional,USA,878770000,55300000,281500000,14.03,8.27,0.24,0.014,611,15.62,11.19,1.56,3.12,1.22,2.07,12.66,NA,NA,0,0.36,0.0151,1.1,-0.0143,0,-0.002,0.229,NA,0.798,-0.004,0.0242,17.12,NA,NA,NA,NA,NA,NA
2021.08.01,BAND,Bandwidth Inc.,Technology,Software - Infrastructure,USA,3260000000,-48200000,388100000,17.7,NA,NA,NA,960,NA,196.75,NA,8.39,7.33,NA,486.13,4.9,5,1.05,1.05,-0.019,-1.98,0.0151,-0.059,-0.129,-0.04,0.458,-0.027,-0.124,-0.1091,129.66,NA,NA,NA,NA,NA,NA
2021.08.01,BANF,BancFirst Corporation,Financial,Banks - Regional,USA,1830000000,147000000,324100000,33.42,93,1.36,0.0245,2036,12.59,16.23,1.8,5.64,1.66,0.6,40.24,NA,NA,0.02,0.02,-0.0417,4.41,-0.1228,0.01,0.094,0.201,NA,0.753,0.307,-0.1106,55.48,NA,NA,NA,NA,NA,NA
2021.08.01,BANR,Banner Corporation,Financial,Banks - Regional,USA,1850000000,176700000,516799999.99999994,46.29,48.33,1.64,0.0309,2061,10.58,12.71,1.51,3.59,1.15,1.1,100.2,NA,NA,0.13,0.13,0.0138,5.01,-0.0389,0.008,0.071,0.242,NA,0.931,0.224,0.0455,53.04,NA,NA,NA,NA,NA,NA
2021.08.01,BANX,StoneCastle Financial Corp.,Financial,Asset Management,USA,141960000,NA,17090000,21.62,NA,1.52,0.0704,NA,5.16,11.68,NA,8.3,1,NA,NA,NA,NA,NA,NA,-0.01,4.18,-0.0101,NA,NA,NA,NA,NA,NA,0.0611,21.6,NA,NA,NA,NA,NA,NA
2021.08.01,BAOS,Baosheng Media Group Holdings Limited,Communication Services,Advertising Agencies,China,62620000,NA,11910000,NA,NA,NA,NA,78,NA,NA,NA,5.26,NA,NA,NA,NA,NA,NA,NA,-0.2504,NA,-0.3047,NA,NA,NA,NA,NA,NA,-0.5156,2.14,NA,NA,NA,NA,NA,NA
2021.08.01,BAP,Credicorp Ltd.,Financial,Banks - Regional,Peru,11390000000,203800000,2860000000,78.84,110.06,NA,NA,36233,39.73,7.52,NA,3.98,1.28,0.92,3.25,NA,NA,0.95,0.95,-0.1584,2.54,-0.1911,0.003,0.033,0.058,NA,0.284,0.071,-0.2785,100.96,30.74,2.89,13.82,14.03,2,60.59
2021.08.01,BARK,The Original BARK Company,Consumer Cyclical,Specialty Retail,USA,1380000000,-29600000,378600000,23.11,0,NA,NA,NA,NA,NA,NA,3.63,0.35,4585.28,NA,NA,0.6,0,0,-0.1009,-3.36,-0.1994,NA,NA,NA,NA,NA,NA,-0.3154,8.05,NA,NA,NA,NA,NA,NA
2021.08.01,BATL,Battalion Oil Corporation,Energy,Oil & Gas E&P,USA,204490000,-377600000,156400000,3.51,0.11,NA,NA,60,NA,NA,NA,1.31,3.68,120.29,2.39,0.4,0.4,2.76,2.72,0.0431,-23.3,0.0098,-0.894,-2.497,-1.046,0.731,NA,NA,0.2482,12.91,NA,NA,NA,NA,NA,NA
2021.08.01,BATRA,The Liberty Braves Group,Communication Services,Entertainment,USA,27910000000,-60000000,177000000,6.61,0.2,NA,NA,NA,NA,NA,NA,157.71,4.02,131.05,NA,1.3,1.3,2.11,1.82,-0.05,-1.35,-0.038,-0.036,-0.159,-0.026,NA,-0.78,-0.339,-0.0209,26.54,NA,NA,NA,NA,NA,NA
2021.08.01,BATRK,The Liberty Braves Group,Communication Services,Entertainment,USA,1080000000,NA,172000000,4.48,NA,NA,NA,NA,NA,NA,NA,6.3,5.91,NA,NA,NA,NA,NA,NA,-0.0277,-3.71,-0.0198,NA,NA,NA,NA,NA,NA,-0.0066,26.45,NA,NA,NA,NA,NA,NA
2021.08.01,BAM,Brookfield Asset Management Inc.,Financial,Asset Management,Canada,86150000000,1250000000,62580000000,21.82,6.16,0.52,0.0096,150000,65.36,17.82,6.93,1.38,2.47,8.77,31.41,NA,NA,4.51,4.51,0.0583,0.83,0.074,0.004,0.041,0.004,0.251,0.09,0.02,0.2498,53.99,22.2,1.88,10.3,10.02,1,29.04
2021.08.01,BB,BlackBerry Limited,Technology,Software - Infrastructure,Canada,5850000000,-530000000,861000000,2.57,1.22,NA,NA,3497,NA,101.6,NA,6.8,3.95,8.33,82.44,2.4,2.4,0,0.49,-0.0668,-0.94,-0.1395,-0.183,-0.318,-0.494,0.713,-0.604,-0.616,0.0673,10.16,NA,NA,NA,NA,NA,NA
2021.08.01,BBAR,Banco BBVA Argentina S.A.,Financial,Banks - Regional,Argentina,1230000000,122400000,1340000000,5.97,5.25,NA,NA,6242,5.11,2.7,0.16,0.91,0.51,0.58,NA,NA,NA,0.03,0.03,-0.0263,0.6,-0.0998,NA,NA,0.562,NA,NA,NA,0.0132,3.06,NA,NA,NA,NA,NA,NA
2021.08.01,BBBY,Bed Bath & Beyond Inc.,Consumer Cyclical,Specialty Retail,USA,3000000000,87000000,9880000000,10.37,10.71,0.68,0.0238,55000,46.48,12.68,NA,0.3,2.75,2.66,7.16,0.8,1.6,0,1.07,-0.0231,0.61,-0.0316,0.015,0.073,-0.047,0.354,0.013,0.01,0.0966,28.54,20.27,NA,NA,NA,2,22.68
2021.08.01,BBCP,"Concrete Pumping Holdings, Inc.",Industrials,Engineering & Construction,USA,494420000,-24400000,303600000,4.73,0.24,NA,NA,1300,NA,23.14,NA,1.63,1.84,36.09,8.91,1.5,1.7,1.46,1.46,0.05,-0.46,0.0464,-0.032,-0.092,-0.042,0.449,0.046,-0.08,0.4052,8.7,NA,NA,NA,NA,NA,NA
2021.08.01,BBD,Banco Bradesco S.A.,Financial,Banks - Regional,Brazil,49930000000,NA,81650000000,14.84,NA,0.04,0.0086,77684,12.1,8.19,7.56,0.61,0.31,NA,NA,NA,NA,NA,NA,-0.0125,0.39,-0.0652,NA,NA,NA,NA,NA,NA,0.0825,4.67,NA,NA,NA,NA,NA,NA
2021.08.01,BBDC,"Barings BDC, Inc.",Financial,Credit Services,USA,700190000,NA,82940000,10.99,NA,0.8,0.0746,NA,63.81,11.65,12.76,8.44,0.98,NA,NA,NA,NA,NA,NA,0.0122,0.17,0.0148,NA,NA,NA,NA,NA,NA,0.1121,10.72,NA,NA,NA,NA,NA,NA
2021.08.01,BBGI,"Beasley Broadcast Group, Inc.",Communication Services,Broadcasting,USA,76290000,-19500000,196700000,8.63,1.96,NA,NA,775,NA,9.17,NA,0.39,0.31,1.36,NA,2.7,2.7,1.2,1.2,-0.0297,-0.68,-0.0483,-0.026,-0.075,-0.004,0.114,-0.038,-0.099,0.1561,2.66,NA,NA,NA,NA,NA,NA
2021.08.01,BBI,"Brickell Biotech, Inc.",Healthcare,Biotechnology,USA,56500000,-25800000,800000,0.48,NA,NA,NA,13,NA,NA,NA,70.63,1.44,NA,NA,4.1,4.1,0.01,0.01,-0.0807,-1.03,-0.1621,-0.817,-1.088,-0.763,NA,NA,NA,-0.2493,0.69,NA,NA,NA,NA,NA,NA
2021.08.01,BBIG,"Vinco Ventures, Inc.",Consumer Cyclical,Leisure,USA,100600000,-69300000,14700000,-1.05,0.22,NA,NA,15,NA,NA,NA,6.84,NA,15.72,NA,1.4,1.6,NA,NA,-0.0458,-4.01,-0.1043,NA,NA,-0.129,0.275,NA,NA,0.2731,3.43,NA,NA,NA,NA,NA,NA
2021.08.01,BBIO,"BridgeBio Pharma, Inc.",Healthcare,Biotechnology,USA,8119999999.999999,-520000000,8700000,-2.85,6.05,NA,NA,385,NA,NA,NA,933.1,NA,8.83,NA,10,10,NA,NA,-0.1164,-4.2,-0.1137,-0.596,NA,-0.884,NA,NA,NA,-0.076,53.45,NA,NA,NA,NA,NA,NA
2021.08.01,BBL,BHP Group,Basic Materials,Other Industrial Metals & Mining,Australia,185450000000,6960000000,46280000000,19.35,3.35,3.12,0.0478,31589,23.76,10.02,4.48,4.01,3.37,19.48,16.42,1.1,1.4,0.46,0.39,0.0495,2.75,0.0713,0.068,0.145,0.121,NA,0.343,0.15,0.154,65.29,NA,NA,NA,NA,NA,NA
2021.08.01,BBQ,"BBQ Holdings, Inc.",Consumer Cyclical,Restaurants,USA,133009999.99999999,-8000000,134900000,3.19,2.25,NA,NA,238,NA,14.38,NA,0.99,4.42,6.27,NA,1.1,1.1,0.81,0.74,-0.1122,-0.86,-0.0676,NA,NA,NA,0.129,NA,NA,0.5756,14.09,NA,NA,NA,NA,NA,NA
2021.08.01,BBSI,"Barrett Business Services, Inc.",Industrials,Staffing & Employment Services,USA,554200000,32600000,880200000,24.35,18.84,1.2,0.0164,115075,17.29,15.42,1.15,0.63,3.01,3.89,NA,1.3,1.3,0.02,0.02,0.0178,4.24,-0.0019,0.041,0.172,0.135,0.213,0.04,0.037,0.0427,73.21,NA,NA,NA,NA,NA,NA
2021.08.01,BBU,Brookfield Business Partners L.P.,Industrials,Conglomerates,Bermuda,3460000000,NA,37320000000,14.43,NA,0.25,0.0057,67315,25.37,24.82,9.87,0.09,3.05,NA,NA,NA,NA,NA,NA,-0.0554,1.73,-0.0388,NA,NA,NA,NA,NA,NA,0.0882,43.94,NA,NA,NA,NA,NA,NA
2021.08.01,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial,Banks - Diversified,Spain,42890000000,6970000000,22280000000,7.57,44.84,0.07,0.011,122021,5.99,9.33,0.83,1.93,0.84,0.14,NA,NA,NA,1.41,1.41,0.0328,1.06,0.0186,0.006,0.098,0.07,NA,0.528,0.23,0.2337,6.37,NA,NA,NA,NA,NA,NA
2021.08.01,BBW,"Build-A-Bear Workshop, Inc.",Consumer Cyclical,Specialty Retail,USA,245180000,8600000,300400000,5.18,2.85,NA,NA,1000,28.04,12.36,0.93,0.82,2.93,5.34,9.69,0.7,1.2,0,0,-0.053,0.54,-0.049,0.033,0.134,-0.342,0.467,0.039,0.029,0.8233,15.2,NA,NA,NA,NA,NA,NA
2021.08.01,BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,USA,28620000000,2230000000,50340000000,16.43,17.03,2.8,0.0249,102000,13.16,13.22,1.33,0.57,6.84,6.6,9.84,0.6,1.2,0.33,0.3,0.0055,8.53,-0.0066,0.119,0.538,0.304,0.226,0.058,0.044,-0.0082,112.35,12.04,2.12,5.15,4.76,2,3.33
2021.08.01,BC,Brunswick Corporation,Consumer Cyclical,Leisure,USA,7870000000,473400000,4820000000,21.01,6.36,1.34,0.0128,14382,17.49,11.79,1.17,1.63,4.97,16.41,12.36,0.9,1.6,0.58,0.55,0.0643,5.97,0.0661,0.125,0.317,0.18,0.288,0.139,0.098,0.1613,104.4,NA,NA,NA,NA,NA,NA
2021.08.01,BCAB,"BioAtla, Inc.",Healthcare,Biotechnology,USA,1360000000,NA,340000,5.82,6.67,NA,NA,36,NA,NA,NA,4000.14,7.04,6.15,NA,7.4,7.4,0,0,0.0047,NA,-0.0117,NA,NA,-0.157,NA,NA,NA,-0.1123,40.99,NA,NA,NA,NA,NA,NA
2021.08.01,BCAC,Brookline Capital Acquisition Corp.,Financial,Shell Companies,USA,73080000,NA,NA,8.41,0.05,NA,NA,NA,NA,NA,NA,NA,1.17,182.71,NA,7.3,7.3,0,0,-0.0063,NA,-0.0088,NA,NA,NA,NA,NA,NA,-0.0113,9.81,NA,NA,NA,NA,NA,NA
2021.08.01,BCACU,Brookline Capital Acquisition Corp.,Financial,Shell Companies,USA,25410000,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,545.79,NA,NA,NA,NA,NA,NA,-0.0183,NA,-0.0287,NA,NA,NA,NA,NA,NA,-0.0395,10.37,NA,NA,NA,NA,NA,NA
2021.08.01,BCBP,"BCB Bancorp, Inc.",Financial,Banks - Regional,USA,254630000,29600000,112900000,14.81,18.11,0.56,0.0372,302,8.72,8.93,0.87,2.26,1.02,0.83,1.98,NA,NA,0.15,0.15,0.0851,1.72,0.0838,0.007,0.079,0.218,NA,0.628,0.173,0.1945,15.04,NA,NA,NA,NA,NA,NA
2021.08.01,BCC,Boise Cascade Company,Basic Materials,Lumber & Wood Production,USA,2009999999.9999998,311900000,6130000000,25.29,11.64,0.4,0.0078,6060,6.49,9.53,NA,0.33,2.02,4.39,7.84,1.5,2.3,0.48,0.48,-0.0235,7.88,-0.1008,0.153,0.371,0.158,0.185,0.082,0.051,-0.0219,51.15,NA,NA,NA,NA,NA,NA
2021.08.01,BCDA,"BioCardia, Inc.",Healthcare,Biotechnology,USA,56900000,-13400000,200000,1.12,1.25,NA,NA,24,NA,NA,NA,284.52,2.96,2.65,NA,NA,4.8,0,0,-0.0672,-1.17,-0.1767,-0.772,-1.089,-0.782,NA,NA,NA,-0.0928,3.32,NA,NA,NA,NA,NA,NA
2021.08.01,BBQ,"BBQ Holdings, Inc.",Consumer Cyclical,Restaurants,USA,133009999.99999999,-8000000,134900000,3.19,2.25,NA,NA,238,NA,14.38,NA,0.99,4.42,6.27,NA,1.1,1.1,0.81,0.74,-0.1122,-0.86,-0.0676,NA,NA,NA,0.129,NA,NA,0.5756,14.09,NA,NA,NA,NA,NA,NA
2021.08.01,BCEI,"Bonanza Creek Energy, Inc.",Energy,Oil & Gas E&P,USA,1200000000,24900000,231800000,50.23,1.24,1.4,0.0364,109,33.72,4.47,2.25,5.19,0.77,31.09,7.83,1,1.1,0,0,-0.0918,1.14,-0.1409,0.021,0.025,0.047,0.841,0.14,0.107,0.2193,38.47,NA,NA,NA,NA,NA,NA
2021.08.01,BCEL,"Atreca, Inc.",Healthcare,Biotechnology,USA,148180000,-91700000,NA,6.01,7.84,NA,NA,134,NA,NA,NA,NA,0.91,0.7,NA,12,12,0,0,-0.3205,-2.7,-0.3609,-0.377,-0.417,NA,NA,NA,NA,-0.5839,5.49,NA,NA,NA,NA,NA,NA
2021.08.01,BCH,Banco de Chile,Financial,Banks - Regional,Chile,9410000000,643200000,2380000000,10,25.84,0.59,0.0323,10911,14.33,9.78,0.87,3.96,1.82,0.71,129.45,NA,NA,0,0.03,-0.0077,1.27,-0.0541,NA,NA,0.045,NA,NA,NA,-0.1121,18.24,NA,NA,NA,NA,NA,NA
2021.08.01,BCLI,Brainstorm Cell Therapeutics Inc.,Healthcare,Biotechnology,USA,127790000,-30400000,NA,1.01,1.26,NA,NA,40,NA,NA,NA,NA,3.99,3.19,NA,5,5,0,0,0.1616,-0.94,0.1097,-0.8,-1.13,NA,NA,NA,NA,-0.2314,4.03,NA,NA,NA,NA,NA,NA
2021.08.01,BCML,BayCom Corp,Financial,Banks - Regional,USA,198010000,17600000,82200000,22.58,44.76,NA,NA,315,11.78,10.18,1.18,2.41,0.81,0.41,29.12,NA,NA,0.28,0.28,0.0202,1.55,0.0084,0.006,0.054,0.228,NA,0.953,0.167,0.1172,18.3,NA,NA,NA,NA,NA,NA
2021.08.01,BCO,The Brink's Company,Industrials,Security & Protection Services,USA,3860000000,38000000,4019999999.9999995,3.48,13.2,0.8,0.0104,73700,103.58,13.42,7.14,0.96,22.11,5.83,13.38,1.4,1.4,16.39,15.53,0.0073,0.74,0.0085,0.007,0.308,0.06,0.234,0.079,0.009,0.0702,76.96,NA,NA,NA,NA,NA,NA
2021.08.01,BCOR,"Blucora, Inc.",Financial,Asset Management,USA,823610000,400000,770000000,7.14,3.97,NA,NA,846,NA,9.9,NA,1.07,2.36,4.25,58.83,2.1,2.1,1.61,1.6,0.0125,0,-0.0093,0,0.001,-0.359,0.473,0.013,0,0.0912,16.86,NA,NA,NA,NA,NA,NA
2021.08.01,BCOV,Brightcove Inc.,Technology,Software - Application,USA,461550000,7200000,205500000,2.24,1,NA,NA,670,67.08,25.49,4.47,2.25,5.12,11.42,21.57,1,1,0,0,-0.1325,0.17,-0.1665,0.05,0.112,-0.075,0.627,0.047,0.045,-0.3106,11.47,NA,NA,NA,NA,NA,NA
2021.08.01,BCPC,Balchem Corporation,Basic Materials,Specialty Chemicals,USA,4350000000,88300000,714900000,26.98,2.48,0.58,0.0043,1342,49.74,33.41,2.07,6.09,5,54.48,40.8,2.1,2.9,0,0.14,0.0283,2.71,0.0267,0.077,0.107,0.09,0.318,0.166,0.126,0.1201,134.89,NA,NA,NA,NA,NA,NA
2021.08.01,BCRX,"BioCryst Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2980000000,-209500000,32000000,-0.42,1.3,NA,NA,246,NA,NA,NA,93.07,NA,12.39,NA,2.7,2.7,NA,NA,-0.0117,-1.21,0.0065,-0.83,NA,-0.693,0.766,NA,NA,0.5268,16.12,NA,NA,NA,NA,NA,NA
2021.08.01,BCS,Barclays PLC,Financial,Banks - Diversified,United Kingdom,41630000000,6480000000,18740000000,21.85,305.88,0.06,0.0061,83000,6.66,12.58,NA,2.22,0.45,0.03,NA,NA,NA,1.54,1.54,0.0318,1.47,-0.013,NA,NA,0.022,NA,NA,NA,0.1166,9.79,NA,NA,NA,NA,NA,NA
2021.08.01,BCSF,"Bain Capital Specialty Finance, Inc.",Financial,Asset Management,USA,981240000,144500000,192800000,16.69,0.58,1.36,0.09,NA,6.56,11.05,1.23,5.09,0.91,26.03,4.29,NA,NA,1.25,1.25,-0.0142,2.31,-0.0343,0.056,0.137,0.034,0.477,0.445,0.749,0.0916,15.11,NA,NA,NA,NA,NA,NA
2021.08.01,BCTG,BCTG Acquisition Corp.,Financial,Shell Companies,USA,215920000,NA,NA,7.58,0.06,NA,NA,NA,NA,NA,NA,NA,1.32,166.09,NA,4.8,4.8,0,0,-0.0634,NA,-0.0814,NA,NA,NA,NA,NA,NA,-0.094,10.02,NA,NA,NA,NA,NA,NA
2021.08.01,BCTX,BriaCell Therapeutics Corp.,Healthcare,Biotechnology,Canada,72810000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246,NA,0.036,NA,NA,NA,NA,NA,NA,0.1538,5.08,NA,NA,NA,NA,NA,NA
2021.08.01,BCYC,Bicycle Therapeutics plc,Healthcare,Biotechnology,United Kingdom,749550000,-55900000,11100000,6.43,8.26,NA,NA,87,NA,NA,NA,67.53,4.91,3.83,NA,10.4,10.4,0.21,0.21,-0.0445,-2.75,0.0131,-0.332,-0.535,-0.466,NA,NA,NA,0.2104,31.6,NA,NA,NA,NA,NA,NA
2021.08.01,BCYP,Big Cypress Acquisition Corp.,Financial,Shell Companies,USA,146370000,NA,NA,30.97,0.06,NA,NA,NA,NA,NA,NA,NA,0.32,162.63,NA,14,14,0,0,-0.003,NA,-9e-4,NA,NA,NA,NA,NA,NA,-0.0037,9.91,NA,NA,NA,NA,NA,NA
2021.08.01,BDC,Belden Inc.,Industrials,Electrical Equipment & Parts,USA,2220000000,68000000,1940000000,18.78,8.18,0.2,0.0041,6200,32.32,12.16,3.18,1.15,2.61,5.99,23.52,1.6,2.1,0,1.8,0.0062,1.52,-0.0298,-0.005,-0.019,0.049,0.354,0.076,-0.008,0.0978,49,NA,NA,NA,NA,NA,NA
2021.08.01,BDL,"Flanigan's Enterprises, Inc.",Consumer Cyclical,Restaurants,USA,58360000,NA,117470000,22.95,NA,NA,NA,952,18.25,NA,NA,0.5,1.37,NA,NA,NA,NA,NA,NA,-0.0594,1.72,-0.0494,NA,NA,NA,NA,NA,NA,0.3457,31.4,NA,NA,NA,NA,NA,NA
2021.08.01,BDN,Brandywine Realty Trust,Real Estate,REIT - Office,USA,2390000000,299800000,493800000,10.19,0.28,0.76,0.0544,341,7.96,119.32,1.59,4.83,1.37,50.04,43.96,NA,NA,1.09,1.09,8e-4,1.75,-0.0147,0.077,0.169,0.031,0.615,0.214,0.607,0.1192,13.96,NA,NA,NA,NA,NA,NA
2021.08.01,BDR,"Blonder Tongue Laboratories, Inc.",Technology,Communication Equipment,USA,14490000,NA,15600000,0.13,0.01,NA,NA,161,NA,NA,NA,0.93,9.15,144.94,NA,0.5,1.3,2.93,2.07,-0.1015,-0.56,-0.0791,NA,NA,NA,0.248,NA,NA,-0.1087,1.19,NA,NA,NA,NA,NA,NA
2021.08.01,BDSI,"BioDelivery Sciences International, Inc.",Healthcare,Biotechnology,USA,370400000,26000000,159200000,1.08,1.18,NA,NA,176,15.28,7.42,0.61,2.33,3.48,3.18,NA,3.1,3.4,0.72,0.72,0.0138,0.25,0.0312,0.112,0.261,0.175,0.843,0.216,0.163,-0.0155,3.76,NA,NA,NA,NA,NA,NA
2021.08.01,BDSX,"Biodesix, Inc.",Healthcare,Diagnostics & Research,USA,254940000,NA,69330000,1.37,2.04,NA,NA,200,NA,NA,NA,3.68,6.85,4.61,NA,5,5,0.91,0.83,-0.1416,NA,-0.2826,NA,NA,-0.333,NA,NA,NA,-0.4576,9.39,NA,NA,NA,NA,NA,NA
2021.08.01,BDTX,"Black Diamond Therapeutics, Inc.",Healthcare,Biotechnology,USA,338140000,-85400000,NA,7.77,8.2,NA,NA,73,NA,NA,NA,NA,1.23,1.17,NA,15.9,15.9,0,0,-0.0845,-2.37,-0.2103,-0.255,-0.271,NA,NA,NA,NA,-0.6131,9.56,NA,NA,NA,NA,NA,NA
2021.08.01,BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,USA,74250000000,1640000000,18860000000,85.28,12.94,3.32,0.013,72000,45.52,19.57,3.91,3.94,3,19.76,24.2,1.3,1.9,0.71,0.71,0.025,5.62,0.0444,0.03,0.067,0.033,0.472,0.12,0.087,0.0405,255.75,29,3.83,15.69,9.47,3,54.27
2021.08.01,BCSF,"Bain Capital Specialty Finance, Inc.",Financial,Asset Management,USA,981240000,144500000,192800000,16.69,0.58,1.36,0.09,NA,6.56,11.05,1.23,5.09,0.91,26.03,4.29,NA,NA,1.25,1.25,-0.0142,2.31,-0.0343,0.056,0.137,0.034,0.477,0.445,0.749,0.0916,15.11,NA,NA,NA,NA,NA,NA
2021.08.01,BEAM,Beam Therapeutics Inc.,Healthcare,Biotechnology,USA,5660000000,-365700000,20000,7.02,8.19,NA,NA,181,NA,NA,NA,235635,13.11,11.23,NA,5,5,0.02,0.01,-0.0547,-6.41,0.0154,-0.849,-1.331,NA,NA,NA,NA,0.1717,92,NA,NA,NA,NA,NA,NA
2021.08.01,BECN,"Beacon Roofing Supply, Inc.",Industrials,Building Products & Equipment,USA,3780000000,78100000,6700000000,22.32,8.76,NA,NA,7582,47.2,12.82,5.35,0.56,2.4,6.1,8.37,1.2,2,1.35,1.34,0.0062,1.13,-0.0164,-0.028,-0.113,0.01,0.25,0.045,-0.028,0.1269,53.48,NA,NA,NA,NA,NA,NA
2021.08.01,BEDU,Bright Scholar Education Holdings Limited,Consumer Defensive,Education & Training Services,China,423400000,24500000,552400000,3.98,3.96,0.12,0.0351,11499,16.6,7.29,1.05,0.77,0.86,0.86,5.95,1.4,1.4,0.98,0.64,-0.1271,0.21,-0.1482,0.015,0.055,0.04,0.329,0.064,0.044,-0.3844,3.42,NA,NA,NA,NA,NA,NA
2021.08.01,BEEM,Beam Global,Technology,Solar,USA,269320000,-5500000,6300000,3.48,3.2,NA,NA,29,NA,NA,NA,42.75,8.78,9.55,NA,15.1,15.9,0,0,-0.0284,-0.78,-0.0582,-0.24,-0.279,-0.179,-0.131,-0.875,-0.881,-0.1915,30.57,NA,NA,NA,NA,NA,NA
2021.08.01,BEKE,KE Holdings Inc.,Real Estate,Real Estate Services,China,27570000000,NA,84060000000,9.04,6.06,NA,NA,119658,NA,16.16,NA,0.33,2.43,3.63,NA,2.5,2.5,0.01,0,-0.399,NA,-0.5024,NA,NA,0.018,NA,NA,NA,-0.6187,21.99,NA,NA,NA,NA,NA,NA
2021.08.01,BELFB,Bel Fuse Inc.,Technology,Electronic Components,USA,139100000,NA,472440000,15.09,NA,0.28,0.0205,6400,8.51,11.86,NA,0.29,0.9,NA,NA,NA,NA,NA,NA,0.0331,1.6,-0.0443,NA,NA,NA,NA,NA,NA,-0.1348,13.64,NA,NA,NA,NA,NA,NA
2021.08.01,BEN,"Franklin Resources, Inc.",Financial,Asset Management,USA,15030000000,1060000000,6890000000,21.54,8.58,1.12,0.0379,11100,13.76,8.49,1.24,2.18,1.37,3.44,19.02,NA,NA,0,0.5,-0.0293,2.15,-0.0864,0.053,0.102,0.057,NA,0.169,0.153,0.0604,29.55,19.79,1.11,10.5,8.18,2,21.06
2021.08.01,BENE,Benessere Capital Acquisition Corp.,Financial,Shell Companies,USA,149150000,NA,NA,8.17,0.04,NA,NA,NA,NA,NA,NA,NA,1.23,248.58,NA,11.8,11.8,0,0,-7e-4,NA,6e-4,NA,NA,NA,NA,NA,NA,-0.0015,10.01,NA,NA,NA,NA,NA,NA
2021.08.01,BEP,Brookfield Renewable Partners L.P.,Utilities,Utilities - Renewable,Bermuda,10810000000,NA,3800000000,17.29,NA,1.19,0.0303,3000,NA,115.65,NA,2.84,2.27,NA,NA,NA,NA,NA,NA,0.0321,-0.85,0.0154,NA,NA,NA,NA,NA,NA,-0.0322,39.32,21.33,2.43,12.62,6.28,1,26.05
2021.08.01,BEPC,Brookfield Renewable Corporation,Utilities,Utilities - Renewable,USA,15670000000,-2809000000,3070000000,2.25,0.81,1.22,0.0287,1890,NA,NA,NA,5.1,18.86,52.57,NA,0.2,0.2,15.14,14.01,0.0332,-11.67,0.0235,NA,NA,-0.144,0.636,NA,NA,-0.0928,42.44,NA,NA,NA,NA,NA,NA
2021.08.01,BERY,"Berry Global Group, Inc.",Consumer Cyclical,Packaging & Containers,USA,8660000000,697000000,12420000000,19.7,6.26,NA,NA,47000,12.55,10.09,0.99,0.7,3.26,10.28,NA,1.1,1.7,3.73,3.71,-0.0103,5.12,-0.0269,NA,NA,0.083,0.208,NA,NA,0.0893,64.29,NA,NA,NA,NA,NA,NA
